epoch,step,train_loss_epoch,train_loss_step,val_loss
29,2189,7243595.5,,
30,2199,,156473.65625,
30,2209,,109297.875,
30,2219,,73841.8125,
30,2229,,87140.6328125,
30,2239,,74413.9375,
30,2249,,525009.875,
30,2259,,153294480.0,
30,2262,,,68917752.0
30,2262,2550258.75,,
31,2269,,20573248.0,
31,2279,,8243486.0,
31,2289,,2944256.5,
31,2299,,85958784.0,
31,2309,,32425996.0,
31,2319,,11895418.0,
31,2329,,15944987.0,
31,2335,,,7799773.0
31,2335,86565568.0,,
32,2339,,6442089.0,
32,2349,,1498637.75,
32,2359,,1111861.0,
32,2369,,552242.875,
32,2379,,881149.1875,
32,2389,,429485.53125,
32,2399,,20142844.0,
32,2408,,,9852359.0
32,2408,109550056.0,,
33,2409,,13975240.0,
33,2419,,7230422.0,
33,2429,,1065400.0,
33,2439,,1088480.0,
33,2449,,678778.125,
33,2459,,30351898.0,
33,2469,,61370268.0,
33,2479,,20723290.0,
33,2481,,,9067184.0
33,2481,201496368.0,,
34,2489,,4644465.5,
34,2499,,3865665.5,
34,2509,,1447732.0,
34,2519,,644058.875,
34,2529,,1204103680.0,
34,2539,,117934184.0,
34,2549,,54378812.0,
34,2554,,,136991504.0
34,2554,227128976.0,,
35,2559,,8366572544.0,
35,2569,,2192939520.0,
35,2579,,136227456.0,
35,2589,,72886256.0,
35,2599,,17177428.0,
35,2609,,7703460.5,
35,2619,,3611615.0,
35,2627,,,3309473.75
35,2627,3962160896.0,,
36,2629,,2752440.5,
36,2639,,2975558.0,
36,2649,,2142173.0,
36,2659,,1400421.875,
36,2669,,347690944.0,
36,2679,,72405952.0,
36,2689,,19738192.0,
36,2699,,10865873.0,
36,2700,,,9846864.0
36,2700,4131781632.0,,
37,2709,,6797517.0,
37,2719,,4760116.5,
37,2729,,14325767168.0,
37,2739,,716238464.0,
37,2749,,273985216.0,
37,2759,,41445236.0,
37,2769,,62953716.0,
37,2773,,,15819125.0
37,2773,2278752256.0,,
38,2779,,14007743.0,
38,2789,,21350622.0,
38,2799,,8428311.0,
38,2809,,3059813.25,
38,2819,,5060702.0,
38,2829,,37243940.0,
38,2839,,35216232.0,
38,2846,,,19433568.0
38,2846,368508256.0,,
39,2849,,14876048.0,
39,2859,,10206752.0,
39,2869,,9223268.0,
39,2879,,4044816.5,
39,2889,,4553778.0,
39,2899,,2694893.75,
39,2909,,3129201.5,
39,2919,,51396840.0,
39,2919,,,391267104.0
39,2919,113419776.0,,
40,2929,,142973584.0,
40,2939,,34058708.0,
40,2949,,12155226.0,
40,2959,,9344098.0,
40,2969,,6681791.0,
40,2979,,5850721.5,
40,2989,,738220480.0,
40,2992,,,1023197376.0
40,2992,1169536384.0,,
41,2999,,376173408.0,
41,3009,,105836336.0,
41,3019,,37671952.0,
41,3029,,32652924.0,
41,3039,,18777478.0,
41,3049,,10990229.0,
41,3059,,423232096.0,
41,3065,,,904736640.0
41,3065,484610880.0,,
42,3069,,538803840.0,
42,3079,,90038968.0,
42,3089,,98922192.0,
42,3099,,1092578304.0,
42,3109,,3060520448.0,
42,3119,,384391168.0,
42,3129,,350937088.0,
42,3138,,,70290048.0
42,3138,2926196992.0,,
43,3139,,55164156.0,
43,3149,,41733244.0,
43,3159,,18398952.0,
43,3169,,23289528.0,
43,3179,,14657915.0,
43,3189,,77007642624.0,
43,3199,,1748300032.0,
43,3209,,755478016.0,
43,3211,,,260061872.0
43,3211,1537626752.0,,
44,3219,,9392424960.0,
44,3229,,1906034688.0,
44,3239,,299311104.0,
44,3249,,147880048.0,
44,3259,,43833276.0,
44,3269,,30040098.0,
44,3279,,22637188.0,
44,3284,,,24563640.0
44,3284,41074552832.0,,
45,3289,,16539581.0,
45,3299,,15705288.0,
45,3309,,13237212.0,
45,3319,,10321696.0,
45,3329,,10500416.0,
45,3339,,12934846.0,
45,3349,,7764631.5,
45,3357,,,2793019136.0
45,3357,1014342528.0,,
46,3359,,3560414720.0,
46,3369,,1067850624.0,
46,3379,,427085280.0,
46,3389,,122180944.0,
46,3399,,33391892.0,
46,3409,,807734592.0,
46,3419,,419182912.0,
46,3429,,214545440.0,
46,3430,,,311430528.0
46,3430,2894789888.0,,
47,3439,,140110480.0,
47,3449,,104731120.0,
47,3459,,58148932.0,
47,3469,,42508248.0,
47,3479,,38095100.0,
47,3489,,37196685312.0,
47,3499,,3073507840.0,
47,3503,,,2812799744.0
47,3503,5398607872.0,,
48,3509,,1323624704.0,
48,3519,,640017536.0,
48,3529,,245101136.0,
48,3539,,5182339584.0,
48,3549,,5371875328.0,
48,3559,,2797461760.0,
48,3569,,490123232.0,
48,3576,,,371674464.0
48,3576,30401007616.0,,
49,3579,,198241792.0,
49,3589,,135590400.0,
49,3599,,135376096.0,
49,3609,,5423486976.0,
49,3619,,2648333568.0,
49,3629,,547419456.0,
49,3639,,345612224.0,
49,3649,,350828128.0,
49,3649,,,224166368.0
49,3649,4107782400.0,,
50,3659,,167862208.0,
50,3669,,115713328.0,
50,3679,,21264859136.0,
50,3689,,11291382784.0,
50,3699,,6023547904.0,
50,3709,,1003239360.0,
50,3719,,353866720.0,
50,3722,,,525380320.0
50,3722,33321117696.0,,
51,3729,,256797440.0,
51,3739,,119336288.0,
51,3749,,127092000.0,
51,3759,,95316144.0,
51,3769,,63789144.0,
51,3779,,63771024.0,
51,3789,,361083273216.0,
51,3795,,,63175593984.0
51,3795,51173810176.0,,
52,3799,,153599934464.0,
52,3809,,32273166336.0,
52,3819,,10197105664.0,
52,3829,,6872627200.0,
52,3839,,1686153984.0,
52,3849,,732411776.0,
52,3859,,653952704.0,
52,3868,,,568687232.0
52,3868,1332579270656.0,,
53,3869,,707188928.0,
53,3879,,284952768.0,
53,3889,,321830560.0,
53,3899,,219119584.0,
53,3909,,251436192.0,
53,3919,,3813639936.0,
53,3929,,1793006080.0,
53,3939,,859866624.0,
53,3941,,,972047936.0
53,3941,29212395520.0,,
54,3949,,68095213568.0,
54,3959,,19369283584.0,
54,3969,,3812001024.0,
54,3979,,802748032.0,
54,3989,,460409728.0,
54,3999,,440052512.0,
54,4009,,511990656.0,
54,4014,,,429165632.0
54,4014,21857597440.0,,
55,4019,,468765280.0,
55,4029,,16166620758016.0,
55,4039,,314376060928.0,
55,4049,,25060044800.0,
55,4059,,9902525440.0,
55,4069,,3514337280.0,
55,4079,,3275735040.0,
55,4087,,,2160887552.0
55,4087,261605736448.0,,
56,4089,,2504350720.0,
56,4099,,1106947840.0,
56,4109,,735518912.0,
56,4119,,597510016.0,
56,4129,,337521856.0,
56,4139,,5749673472.0,
56,4149,,9760696320.0,
56,4159,,17629196288.0,
56,4160,,,3949920000.0
56,4160,451533045760.0,,
57,4169,,1531620480.0,
57,4179,,118002958336.0,
57,4189,,59883548672.0,
57,4199,,9697862656.0,
57,4209,,2542898688.0,
57,4219,,1110369280.0,
57,4229,,702924416.0,
57,4233,,,575891072.0
57,4233,82596601856.0,,
58,4239,,501476800.0,
58,4249,,299174656.0,
58,4259,,1784705056768.0,
58,4269,,4276183296.0,
58,4279,,1845173632.0,
58,4289,,1192220416.0,
58,4299,,1382441984.0,
58,4306,,,813234688.0
58,4306,26282799104.0,,
59,4309,,480590208.0,
59,4319,,369345216.0,
59,4329,,501770848.0,
59,4339,,2968313135104.0,
59,4349,,127024488448.0,
59,4359,,19383736320.0,
59,4369,,10206894080.0,
59,4379,,2445491712.0,
59,4379,,,4798108672.0
59,4379,67384205312.0,,
60,4389,,1928656000.0,
60,4399,,1960926592.0,
60,4409,,6629993984.0,
60,4419,,27861245952.0,
60,4429,,13698754560.0,
60,4439,,11654350848.0,
60,4449,,3093266944.0,
60,4452,,,6209504256.0
60,4452,23317712896.0,,
61,4459,,3124302848.0,
61,4469,,2228049664.0,
61,4479,,2696087296.0,
61,4489,,1367241728.0,
61,4499,,1470321152.0,
61,4509,,42517291008.0,
61,4519,,34085107712.0,
61,4525,,,32574244864.0
61,4525,150798548992.0,,
62,4529,,25135394816.0,
62,4539,,37897600237568.0,
62,4549,,1918448566272.0,
62,4559,,414970740736.0,
62,4569,,15695887360.0,
62,4579,,14316238848.0,
62,4589,,9644280832.0,
62,4598,,,4251887872.0
62,4598,1052777906176.0,,
63,4599,,2904924416.0,
63,4609,,3240373248.0,
63,4619,,1591287168.0,
63,4629,,2918964736.0,
63,4639,,9332964982784.0,
63,4649,,2575073792.0,
63,4659,,3457615616.0,
63,4669,,3367178240.0,
63,4671,,,1821925632.0
63,4671,132243283968.0,,
64,4679,,1861594496.0,
64,4689,,1062471104.0,
64,4699,,1099380864.0,
64,4709,,1399279488.0,
64,4719,,1346841856.0,
64,4729,,793590976.0,
64,4739,,1257204992.0,
64,4744,,,1236788096.0
64,4744,134542958592.0,,
65,4749,,832459008.0,
65,4759,,673831360.0,
65,4769,,447605088.0,
65,4779,,223561248.0,
65,4789,,267188128.0,
65,4799,,277855104.0,
65,4809,,271588096.0,
65,4817,,,29190072320.0
65,4817,3542895360.0,,
66,4819,,10168109056.0,
66,4829,,9344109568.0,
66,4839,,658948947968.0,
66,4849,,79615066112.0,
66,4859,,11105249280.0,
66,4869,,2021714432.0,
66,4879,,2237873152.0,
66,4889,,1153662976.0,
66,4890,,,1199012736.0
66,4890,85988270080.0,,
67,4899,,1045648320.0,
67,4909,,1131892480.0,
67,4919,,509942272.0,
67,4929,,607051200.0,
67,4939,,512133024.0,
67,4949,,2287149568.0,
67,4959,,2166151680.0,
67,4963,,,1573358976.0
67,4963,13076132864.0,,
68,4969,,958539392.0,
68,4979,,479196160.0,
68,4989,,690520448.0,
68,4999,,402843136.0,
68,5009,,512509792.0,
68,5019,,649479040.0,
68,5029,,4975392768.0,
68,5036,,,10641270784.0
68,5036,19507449856.0,,
69,5039,,7289269248.0,
69,5049,,13374533632.0,
69,5059,,7418895360.0,
69,5069,,1694023168.0,
69,5079,,1385322496.0,
69,5089,,705804928.0,
69,5099,,384603264.0,
69,5109,,9648745472.0,
69,5109,,,5903449088.0
69,5109,20247250944.0,,
70,5119,,7900844032.0,
70,5129,,1832555136.0,
70,5139,,1028270336.0,
70,5149,,449582624.0,
70,5159,,13541985280.0,
70,5169,,6688996352.0,
70,5179,,18653378560.0,
70,5182,,,16966121472.0
70,5182,59391356928.0,,
71,5189,,4271367168.0,
71,5199,,3682265600.0,
71,5209,,1452658944.0,
71,5219,,3126988800.0,
71,5229,,630847488.0,
71,5239,,1425963904.0,
71,5249,,561686400.0,
71,5255,,,1842747904.0
71,5255,50098053120.0,,
72,5259,,1956915584.0,
72,5269,,3171733760.0,
72,5279,,1874016000.0,
72,5289,,315825152.0,
72,5299,,2255406592.0,
72,5309,,2031431808.0,
72,5319,,2040482304.0,
72,5328,,,2360968960.0
72,5328,24542865408.0,,
73,5329,,2242963712.0,
73,5339,,922049856.0,
73,5349,,1021042240.0,
73,5359,,1720726528.0,
73,5369,,801334208.0,
73,5379,,1424136960.0,
73,5389,,926114240.0,
73,5399,,53518968.0,
73,5401,,,76160736.0
73,5401,44476317696.0,,
74,5409,,77656216.0,
74,5419,,74183632.0,
74,5429,,77715176.0,
74,5439,,134420352.0,
74,5449,,91956080.0,
74,5459,,129964400.0,
74,5469,,107532128.0,
74,5474,,,119427016.0
74,5474,1878983680.0,,
75,5479,,121130840.0,
75,5489,,92236352.0,
75,5499,,73352760.0,
75,5509,,88466400.0,
75,5519,,81401248.0,
75,5529,,51913736.0,
75,5539,,59038552.0,
75,5547,,,77879440.0
75,5547,322854400.0,,
76,5549,,61787856.0,
76,5559,,46799488.0,
76,5569,,90651952.0,
76,5579,,61749912.0,
76,5589,,63185852.0,
76,5599,,43922492.0,
76,5609,,47248256.0,
76,5619,,47828696.0,
76,5620,,,54636188.0
76,5620,191180976.0,,
77,5629,,63369280.0,
77,5639,,60938768.0,
77,5649,,21434772.0,
77,5659,,31636036.0,
77,5669,,35892288.0,
77,5679,,31711548.0,
77,5689,,31753708.0,
77,5693,,,40638596.0
77,5693,126648792.0,,
78,5699,,39904576.0,
78,5709,,33151368.0,
78,5719,,34180272.0,
78,5729,,56798952.0,
78,5739,,34462492.0,
78,5749,,41198652.0,
78,5759,,23146694.0,
78,5766,,,31669512.0
78,5766,199407168.0,,
79,5769,,21201624.0,
79,5779,,12028544.0,
79,5789,,19616140.0,
79,5799,,28836708.0,
79,5809,,22106434.0,
79,5819,,24005852.0,
79,5829,,23486456.0,
79,5839,,42262416.0,
79,5839,,,25781962.0
79,5839,201568992.0,,
80,5849,,23943010.0,
80,5859,,19389900.0,
80,5869,,17680140.0,
80,5879,,14195514.0,
80,5889,,27830390.0,
80,5899,,29049080.0,
80,5909,,21823366.0,
80,5912,,,22434038.0
80,5912,94571872.0,,
81,5919,,11133230.0,
81,5929,,15242287.0,
81,5939,,13298771.0,
81,5949,,16990504.0,
81,5959,,22280994.0,
81,5969,,19655748.0,
81,5979,,17205252.0,
81,5985,,,21629274.0
81,5985,171799776.0,,
82,5989,,21857478.0,
82,5999,,21540636.0,
82,6009,,18396644.0,
82,6019,,14098830.0,
82,6029,,8712902.0,
82,6039,,20683884.0,
82,6049,,13337614.0,
82,6058,,,18880828.0
82,6058,109093336.0,,
83,6059,,14955868.0,
83,6069,,11963434.0,
83,6079,,22859832.0,
83,6089,,10966470.0,
83,6099,,17718980.0,
83,6109,,7961116.5,
83,6119,,13090942.0,
83,6129,,18751512.0,
83,6131,,,17894440.0
83,6131,70106160.0,,
84,6139,,11743477.0,
84,6149,,16056341.0,
84,6159,,10868881.0,
84,6169,,17787230.0,
84,6179,,20385976.0,
84,6189,,11305130.0,
84,6199,,12929263.0,
84,6204,,,16438517.0
84,6204,76808288.0,,
85,6209,,11478672.0,
85,6219,,16672714.0,
85,6229,,21055244.0,
85,6239,,16560462.0,
85,6249,,24963592.0,
85,6259,,20009812.0,
85,6269,,11925178.0,
85,6277,,,15715150.0
85,6277,80992960.0,,
86,6279,,13494480.0,
86,6289,,16750072.0,
86,6299,,15296726.0,
86,6309,,17019726.0,
86,6319,,13592436.0,
86,6329,,9551258.0,
86,6339,,4016378368.0,
86,6349,,9305396.0,
86,6350,,,14993331.0
86,6350,69457232.0,,
87,6359,,14775786.0,
87,6369,,11938742.0,
87,6379,,12090858.0,
87,6389,,16420811.0,
87,6399,,20867008.0,
87,6409,,12712852.0,
87,6419,,11704914.0,
87,6423,,,14509644.0
87,6423,50212060.0,,
88,6429,,7274555.5,
88,6439,,14364011.0,
88,6449,,16090304.0,
88,6459,,9987810.0,
88,6469,,20051042.0,
88,6479,,8038423.0,
88,6489,,8501859.0,
88,6496,,,13892075.0
88,6496,49145512.0,,
89,6499,,11117209.0,
89,6509,,17248420.0,
89,6519,,11746507.0,
89,6529,,8445902.0,
89,6539,,6661723.5,
89,6549,,9484038.0,
89,6559,,17023008.0,
89,6569,,9717923.0,
89,6569,,,13382795.0
89,6569,48344372.0,,
90,6579,,9023393.0,
90,6589,,10664785.0,
90,6599,,10051152.0,
90,6609,,11012876.0,
90,6619,,15429456.0,
90,6629,,11943797.0,
90,6639,,10970535.0,
90,6642,,,12969679.0
90,6642,50798064.0,,
91,6649,,9735544.0,
91,6659,,7350129.5,
91,6669,,10940595.0,
91,6679,,16637238.0,
91,6689,,8255061.0,
91,6699,,8156662.5,
91,6709,,10417640.0,
91,6715,,,12812852.0
91,6715,61123532.0,,
92,6719,,11856423.0,
92,6729,,7399477.5,
92,6739,,16201773.0,
92,6749,,8329536.5,
92,6759,,24119880.0,
92,6769,,11110802.0,
92,6779,,18447642.0,
92,6788,,,13147579.0
92,6788,60802164.0,,
93,6789,,21829040.0,
93,6799,,7170809.5,
93,6809,,11921990.0,
93,6819,,12585214.0,
93,6829,,15226629.0,
93,6839,,10003013.0,
93,6849,,11724527.0,
93,6859,,9792381.0,
93,6861,,,12373331.0
93,6861,99093584.0,,
94,6869,,10531897.0,
94,6879,,10447934.0,
94,6889,,14031912.0,
94,6899,,10902855.0,
94,6909,,19277278.0,
94,6919,,21575824.0,
94,6929,,12632934.0,
94,6934,,,15400395.0
94,6934,139703360.0,,
95,6939,,17564170.0,
95,6949,,15484007.0,
95,6959,,11173090.0,
95,6969,,12101416.0,
95,6979,,14372557.0,
95,6989,,10221062.0,
95,6999,,9592734.0,
95,7007,,,14341059.0
95,7007,140587792.0,,
96,7009,,15006446.0,
96,7019,,11456920.0,
96,7029,,12359598.0,
96,7039,,8601723.0,
96,7049,,20352796.0,
96,7059,,10394817.0,
96,7069,,12492559.0,
96,7079,,7177237.0,
96,7080,,,14028917.0
96,7080,101934736.0,,
97,7089,,10682495.0,
97,7099,,11061718.0,
97,7109,,12765735.0,
97,7119,,11759109.0,
97,7129,,27593528.0,
97,7139,,15157403.0,
97,7149,,58276184.0,
97,7153,,,28115388.0
97,7153,228586288.0,,
98,7159,,21401338.0,
98,7169,,19599740.0,
98,7179,,16613632.0,
98,7189,,15441929.0,
98,7199,,6636995.0,
98,7209,,16006455.0,
98,7219,,14143702.0,
98,7226,,,16455906.0
98,7226,359021536.0,,
99,7229,,14889592.0,
99,7239,,20743408.0,
99,7249,,11399967.0,
99,7259,,11322505.0,
99,7269,,9663038.0,
99,7279,,11469429.0,
99,7289,,9953998.0,
99,7299,,12076341.0,
99,7299,,,19165062.0
99,7299,240546624.0,,
