epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_loss
45,,3357,,,3.1180028915405273
45,,3357,3.036101818084717,,
,0.0001,3359,,,
46,,3359,,2.9775595664978027,
,0.0001,3369,,,
46,,3369,,3.1273975372314453,
,0.0001,3379,,,
46,,3379,,2.948579788208008,
,0.0001,3389,,,
46,,3389,,2.8588385581970215,
,0.0001,3399,,,
46,,3399,,2.941836357116699,
,0.0001,3409,,,
46,,3409,,3.1054515838623047,
,0.0001,3419,,,
46,,3419,,2.906792163848877,
,0.0001,3429,,,
46,,3429,,3.0422587394714355,
46,,3430,,,3.087416887283325
46,,3430,2.9823784828186035,,
,0.0001,3439,,,
47,,3439,,2.839643955230713,
,0.0001,3449,,,
47,,3449,,2.781604766845703,
,0.0001,3459,,,
47,,3459,,2.9345929622650146,
,0.0001,3469,,,
47,,3469,,3.0301096439361572,
,0.0001,3479,,,
47,,3479,,2.8884453773498535,
,0.0001,3489,,,
47,,3489,,3.008690357208252,
,0.0001,3499,,,
47,,3499,,3.0047781467437744,
47,,3503,,,3.031141996383667
47,,3503,2.9736523628234863,,
,0.0001,3509,,,
48,,3509,,2.970510482788086,
,0.0001,3519,,,
48,,3519,,2.842057228088379,
,0.0001,3529,,,
48,,3529,,2.89601993560791,
,0.0001,3539,,,
48,,3539,,2.8963513374328613,
,0.0001,3549,,,
48,,3549,,3.1250717639923096,
,0.0001,3559,,,
48,,3559,,2.9756388664245605,
,0.0001,3569,,,
48,,3569,,2.8717474937438965,
48,,3576,,,3.0339114665985107
48,,3576,2.941601037979126,,
,0.0001,3579,,,
49,,3579,,2.933351993560791,
,0.0001,3589,,,
49,,3589,,2.873615264892578,
,0.0001,3599,,,
49,,3599,,2.962109088897705,
,0.0001,3609,,,
49,,3609,,2.9072184562683105,
,0.0001,3619,,,
49,,3619,,3.005066156387329,
,0.0001,3629,,,
49,,3629,,2.9542369842529297,
,0.0001,3639,,,
49,,3639,,3.03072452545166,
,0.0001,3649,,,
49,,3649,,1.2851896286010742,
49,,3649,,,3.1389541625976562
49,,3649,2.9325993061065674,,
,0.0001,3659,,,
50,,3659,,2.97152042388916,
,0.0001,3669,,,
50,,3669,,2.9037749767303467,
,0.0001,3679,,,
50,,3679,,2.860161781311035,
,0.0001,3689,,,
50,,3689,,2.955695152282715,
,0.0001,3699,,,
50,,3699,,2.9676308631896973,
,0.0001,3709,,,
50,,3709,,2.818580150604248,
,0.0001,3719,,,
50,,3719,,2.8911550045013428,
50,,3722,,,3.014491558074951
50,,3722,2.89707612991333,,
,0.0001,3729,,,
51,,3729,,2.8754491806030273,
,0.0001,3739,,,
51,,3739,,2.8738067150115967,
,0.0001,3749,,,
51,,3749,,2.823471784591675,
,0.0001,3759,,,
51,,3759,,2.8658223152160645,
,0.0001,3769,,,
51,,3769,,2.9336490631103516,
,0.0001,3779,,,
51,,3779,,2.9080018997192383,
,0.0001,3789,,,
51,,3789,,2.8555569648742676,
51,,3795,,,2.9957730770111084
51,,3795,2.861689805984497,,
,0.0001,3799,,,
52,,3799,,2.847424030303955,
,0.0001,3809,,,
52,,3809,,2.805884838104248,
,0.0001,3819,,,
52,,3819,,3.001667022705078,
,0.0001,3829,,,
52,,3829,,2.8342747688293457,
,0.0001,3839,,,
52,,3839,,2.843039035797119,
,0.0001,3849,,,
52,,3849,,2.7949602603912354,
,0.0001,3859,,,
52,,3859,,2.9107003211975098,
52,,3868,,,2.9864165782928467
52,,3868,2.844301223754883,,
,0.0001,3869,,,
53,,3869,,2.8009328842163086,
,0.0001,3879,,,
53,,3879,,2.739539384841919,
,0.0001,3889,,,
53,,3889,,2.8923349380493164,
,0.0001,3899,,,
53,,3899,,2.827441930770874,
,0.0001,3909,,,
53,,3909,,2.784727096557617,
,0.0001,3919,,,
53,,3919,,2.8821895122528076,
,0.0001,3929,,,
53,,3929,,2.959373712539673,
,0.0001,3939,,,
53,,3939,,2.776407241821289,
53,,3941,,,2.9452078342437744
53,,3941,2.8168036937713623,,
,0.0001,3949,,,
54,,3949,,2.758610248565674,
,0.0001,3959,,,
54,,3959,,2.74579119682312,
,0.0001,3969,,,
54,,3969,,2.701951026916504,
,0.0001,3979,,,
54,,3979,,2.797123908996582,
,0.0001,3989,,,
54,,3989,,2.8036599159240723,
,0.0001,3999,,,
54,,3999,,2.7306625843048096,
,0.0001,4009,,,
54,,4009,,2.8068933486938477,
54,,4014,,,2.959056854248047
54,,4014,2.8110463619232178,,
,0.0001,4019,,,
55,,4019,,2.9392030239105225,
,0.0001,4029,,,
55,,4029,,2.7491378784179688,
,0.0001,4039,,,
55,,4039,,2.769094467163086,
,0.0001,4049,,,
55,,4049,,2.7973744869232178,
,0.0001,4059,,,
55,,4059,,2.6581485271453857,
,0.0001,4069,,,
55,,4069,,2.829676628112793,
,0.0001,4079,,,
55,,4079,,2.784036636352539,
55,,4087,,,3.050419807434082
55,,4087,2.7902796268463135,,
,0.0001,4089,,,
56,,4089,,2.963937282562256,
,0.0001,4099,,,
56,,4099,,2.6222667694091797,
,0.0001,4109,,,
56,,4109,,2.7761921882629395,
,0.0001,4119,,,
56,,4119,,2.7789740562438965,
,0.0001,4129,,,
56,,4129,,2.6845502853393555,
,0.0001,4139,,,
56,,4139,,2.682703971862793,
,0.0001,4149,,,
56,,4149,,2.824251890182495,
,0.0001,4159,,,
56,,4159,,2.649655818939209,
56,,4160,,,2.8762850761413574
56,,4160,2.7712111473083496,,
,0.0001,4169,,,
57,,4169,,2.7119979858398438,
,0.0001,4179,,,
57,,4179,,2.771928548812866,
,0.0001,4189,,,
57,,4189,,2.826136589050293,
,0.0001,4199,,,
57,,4199,,2.813839912414551,
,0.0001,4209,,,
57,,4209,,2.814969539642334,
,0.0001,4219,,,
57,,4219,,2.5546228885650635,
,0.0001,4229,,,
57,,4229,,2.831204891204834,
57,,4233,,,2.922072410583496
57,,4233,2.745934247970581,,
,0.0001,4239,,,
58,,4239,,2.6687498092651367,
,0.0001,4249,,,
58,,4249,,2.608644485473633,
,0.0001,4259,,,
58,,4259,,2.664030075073242,
,0.0001,4269,,,
58,,4269,,2.6942007541656494,
,0.0001,4279,,,
58,,4279,,2.7776005268096924,
,0.0001,4289,,,
58,,4289,,2.6088666915893555,
,0.0001,4299,,,
58,,4299,,2.804625988006592,
58,,4306,,,2.863820791244507
58,,4306,2.7098472118377686,,
,0.0001,4309,,,
