epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_loss
,0.001,9,,,
0,,9,,5.396639823913574,
,0.001,19,,,
0,,19,,5.006914138793945,
,0.001,29,,,
0,,29,,4.727730751037598,
,0.001,39,,,
0,,39,,4.579796314239502,
,0.001,49,,,
0,,49,,4.390722274780273,
,0.001,59,,,
0,,59,,4.284760475158691,
,0.001,69,,,
0,,69,,4.143167018890381,
0,,72,,,4.051098346710205
0,,72,4.708468914031982,,
,0.001,79,,,
1,,79,,4.092202186584473,
,0.001,89,,,
1,,89,,4.023218631744385,
,0.001,99,,,
1,,99,,3.970198154449463,
,0.001,109,,,
1,,109,,4.023391246795654,
,0.001,119,,,
1,,119,,3.8336288928985596,
,0.001,129,,,
1,,129,,4.135799407958984,
,0.001,139,,,
1,,139,,3.8148441314697266,
1,,145,,,3.7284462451934814
1,,145,3.948718547821045,,
,0.001,149,,,
2,,149,,3.798133373260498,
,0.001,159,,,
2,,159,,3.81976318359375,
,0.001,169,,,
2,,169,,3.828273057937622,
,0.001,179,,,
2,,179,,3.72479510307312,
,0.001,189,,,
2,,189,,3.76167631149292,
,0.001,199,,,
2,,199,,3.6038708686828613,
,0.001,209,,,
2,,209,,3.660773277282715,
2,,218,,,3.7561070919036865
2,,218,3.6953768730163574,,
,0.001,219,,,
3,,219,,3.925394058227539,
,0.001,229,,,
3,,229,,3.5861434936523438,
,0.001,239,,,
3,,239,,3.523404359817505,
,0.001,249,,,
3,,249,,3.373487949371338,
,0.001,259,,,
3,,259,,3.6304409503936768,
,0.001,269,,,
3,,269,,3.490607261657715,
,0.001,279,,,
3,,279,,3.51094913482666,
,0.001,289,,,
3,,289,,3.511176109313965,
3,,291,,,3.518730878829956
3,,291,3.609981060028076,,
,0.001,299,,,
4,,299,,3.7042176723480225,
,0.001,309,,,
4,,309,,3.399543285369873,
,0.001,319,,,
4,,319,,3.457031726837158,
,0.001,329,,,
4,,329,,3.389863967895508,
,0.001,339,,,
4,,339,,3.5364489555358887,
,0.001,349,,,
4,,349,,3.380214214324951,
,0.001,359,,,
4,,359,,3.370074987411499,
4,,364,,,3.4773571491241455
4,,364,3.465035915374756,,
,0.001,369,,,
5,,369,,3.4124960899353027,
,0.001,379,,,
5,,379,,3.490053176879883,
,0.001,389,,,
5,,389,,3.352938652038574,
,0.001,399,,,
5,,399,,3.66609525680542,
,0.001,409,,,
5,,409,,3.346191883087158,
,0.001,419,,,
5,,419,,3.3099634647369385,
,0.001,429,,,
5,,429,,3.384706974029541,
5,,437,,,3.3969459533691406
5,,437,3.4303112030029297,,
,0.001,439,,,
6,,439,,3.3345088958740234,
,0.001,449,,,
6,,449,,3.2396771907806396,
,0.001,459,,,
6,,459,,3.104083776473999,
,0.001,469,,,
6,,469,,3.260044574737549,
,0.001,479,,,
6,,479,,3.230229377746582,
,0.001,489,,,
6,,489,,3.275197982788086,
,0.001,499,,,
6,,499,,3.3410613536834717,
,0.001,509,,,
6,,509,,3.3093581199645996,
6,,510,,,3.1952834129333496
6,,510,3.2909762859344482,,
,0.001,519,,,
7,,519,,3.2986786365509033,
,0.001,529,,,
7,,529,,3.148402214050293,
,0.001,539,,,
7,,539,,3.0709002017974854,
,0.001,549,,,
7,,549,,3.0894436836242676,
,0.001,559,,,
7,,559,,3.07411527633667,
,0.001,569,,,
7,,569,,3.241520404815674,
,0.001,579,,,
7,,579,,3.247359275817871,
7,,583,,,3.190797805786133
7,,583,3.208979368209839,,
,0.001,589,,,
8,,589,,3.205374002456665,
,0.001,599,,,
8,,599,,3.114208221435547,
,0.001,609,,,
8,,609,,3.085174798965454,
,0.001,619,,,
8,,619,,3.130786418914795,
,0.001,629,,,
8,,629,,3.0524673461914062,
,0.001,639,,,
8,,639,,3.1330692768096924,
,0.001,649,,,
8,,649,,3.1972169876098633,
8,,656,,,3.1076457500457764
8,,656,3.122938632965088,,
,0.001,659,,,
9,,659,,3.1038031578063965,
,0.001,669,,,
9,,669,,2.948523759841919,
,0.001,679,,,
9,,679,,3.191337823867798,
,0.001,689,,,
9,,689,,3.2960598468780518,
,0.001,699,,,
9,,699,,3.203219175338745,
,0.001,709,,,
9,,709,,3.097954750061035,
,0.001,719,,,
9,,719,,3.300959587097168,
,0.001,729,,,
9,,729,,1.0694036483764648,
9,,729,,,3.082036018371582
9,,729,3.0826663970947266,,
,0.001,739,,,
10,,739,,3.194357395172119,
,0.001,749,,,
10,,749,,3.0286030769348145,
,0.001,759,,,
10,,759,,2.968032121658325,
,0.001,769,,,
10,,769,,2.9941153526306152,
,0.001,779,,,
10,,779,,2.898106098175049,
,0.001,789,,,
10,,789,,2.951503276824951,
,0.001,799,,,
10,,799,,3.004875659942627,
10,,802,,,3.0533320903778076
10,,802,2.9740419387817383,,
,0.001,809,,,
11,,809,,2.8791136741638184,
,0.001,819,,,
11,,819,,2.8740622997283936,
,0.001,829,,,
11,,829,,2.9249134063720703,
,0.001,839,,,
11,,839,,2.8036704063415527,
,0.001,849,,,
11,,849,,2.8526697158813477,
,0.001,859,,,
11,,859,,2.8832359313964844,
,0.001,869,,,
11,,869,,3.023512840270996,
11,,875,,,3.098170042037964
11,,875,2.919862747192383,,
,0.001,879,,,
12,,879,,2.766328811645508,
,0.001,889,,,
12,,889,,2.9337949752807617,
,0.001,899,,,
12,,899,,2.7340452671051025,
,0.001,909,,,
12,,909,,2.7487106323242188,
,0.001,919,,,
12,,919,,2.7656474113464355,
,0.001,929,,,
12,,929,,2.9161524772644043,
,0.001,939,,,
12,,939,,2.77911376953125,
12,,948,,,2.9613003730773926
12,,948,2.8356122970581055,,
,0.001,949,,,
13,,949,,2.83306884765625,
,0.001,959,,,
13,,959,,2.7443976402282715,
,0.001,969,,,
13,,969,,2.6788244247436523,
,0.001,979,,,
13,,979,,2.7605786323547363,
,0.001,989,,,
13,,989,,2.9404983520507812,
,0.001,999,,,
13,,999,,2.766366958618164,
,0.001,1009,,,
