epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_loss
3,,579,2.769573926925659,,
,0.001,589,,,
4,,589,,2.6219964027404785,
,0.001,599,,,
4,,599,,2.759286880493164,
,0.001,609,,,
4,,609,,2.7849345207214355,
,0.001,619,,,
4,,619,,2.719388484954834,
,0.001,629,,,
4,,629,,2.771641731262207,
,0.001,639,,,
4,,639,,2.782263994216919,
,0.001,649,,,
4,,649,,2.758765697479248,
,0.001,659,,,
4,,659,,2.682246685028076,
,0.001,669,,,
4,,669,,2.6975932121276855,
,0.001,679,,,
4,,679,,2.61136531829834,
,0.001,689,,,
4,,689,,2.6401705741882324,
,0.001,699,,,
4,,699,,2.712031841278076,
,0.001,709,,,
4,,709,,2.6701807975769043,
,0.001,719,,,
4,,719,,2.661484718322754,
4,,724,,,2.6493027210235596
4,,724,2.6681857109069824,,
,0.001,729,,,
5,,729,,2.6197986602783203,
,0.001,739,,,
5,,739,,2.5010604858398438,
,0.001,749,,,
5,,749,,2.5779190063476562,
,0.001,759,,,
5,,759,,2.5100011825561523,
,0.001,769,,,
5,,769,,2.553271770477295,
,0.001,779,,,
5,,779,,2.6480319499969482,
,0.001,789,,,
5,,789,,2.5949621200561523,
,0.001,799,,,
5,,799,,2.4232301712036133,
,0.001,809,,,
5,,809,,2.620605707168579,
,0.001,819,,,
5,,819,,3.013101577758789,
,0.001,829,,,
5,,829,,2.7266759872436523,
,0.001,839,,,
5,,839,,2.446956157684326,
,0.001,849,,,
5,,849,,2.4414596557617188,
,0.001,859,,,
5,,859,,2.584230661392212,
,0.001,869,,,
5,,869,,1.463118076324463,
5,,869,,,2.622122049331665
5,,869,2.576869010925293,,
,0.001,879,,,
6,,879,,2.4972400665283203,
,0.001,889,,,
6,,889,,2.4174890518188477,
,0.001,899,,,
6,,899,,2.4153287410736084,
,0.001,909,,,
6,,909,,2.6688947677612305,
,0.001,919,,,
6,,919,,2.4784154891967773,
,0.001,929,,,
6,,929,,2.523362636566162,
,0.001,939,,,
6,,939,,2.4289164543151855,
,0.001,949,,,
6,,949,,2.365060329437256,
,0.001,959,,,
6,,959,,2.3532328605651855,
,0.001,969,,,
6,,969,,2.2047476768493652,
,0.001,979,,,
6,,979,,2.2640538215637207,
,0.001,989,,,
6,,989,,2.2823562622070312,
,0.001,999,,,
6,,999,,2.4860291481018066,
,0.001,1009,,,
6,,1009,,3.2372045516967773,
6,,1014,,,2.7737293243408203
6,,1014,2.4709315299987793,,
,0.001,1019,,,
7,,1019,,2.4976742267608643,
,0.001,1029,,,
7,,1029,,2.4704928398132324,
,0.001,1039,,,
7,,1039,,2.5070836544036865,
,0.001,1049,,,
7,,1049,,2.22037672996521,
,0.001,1059,,,
7,,1059,,2.4645133018493652,
,0.001,1069,,,
7,,1069,,2.543375015258789,
,0.001,1079,,,
7,,1079,,2.5488643646240234,
,0.001,1089,,,
7,,1089,,2.2597250938415527,
,0.001,1099,,,
7,,1099,,2.139782428741455,
,0.001,1109,,,
7,,1109,,2.4110889434814453,
,0.001,1119,,,
7,,1119,,2.5085389614105225,
,0.001,1129,,,
7,,1129,,2.1290740966796875,
,0.001,1139,,,
7,,1139,,2.194467782974243,
,0.001,1149,,,
7,,1149,,2.028268814086914,
,0.001,1159,,,
7,,1159,,1.0869290828704834,
7,,1159,,,2.6131556034088135
7,,1159,2.376683473587036,,
,0.001,1169,,,
8,,1169,,2.165396213531494,
,0.001,1179,,,
8,,1179,,2.1450369358062744,
,0.001,1189,,,
8,,1189,,2.2291488647460938,
,0.001,1199,,,
8,,1199,,2.273165225982666,
,0.001,1209,,,
8,,1209,,2.2160446643829346,
,0.001,1219,,,
8,,1219,,2.239339828491211,
,0.001,1229,,,
8,,1229,,2.2530901432037354,
,0.001,1239,,,
8,,1239,,2.122480869293213,
,0.001,1249,,,
8,,1249,,2.236161231994629,
,0.001,1259,,,
8,,1259,,2.256711006164551,
,0.001,1269,,,
8,,1269,,2.2206740379333496,
,0.001,1279,,,
8,,1279,,2.250859498977661,
,0.001,1289,,,
8,,1289,,2.1585960388183594,
,0.001,1299,,,
8,,1299,,2.468888282775879,
8,,1304,,,2.373575448989868
8,,1304,2.2442235946655273,,
,0.001,1309,,,
9,,1309,,2.203444004058838,
,0.001,1319,,,
9,,1319,,2.058875560760498,
,0.001,1329,,,
9,,1329,,2.283531665802002,
,0.001,1339,,,
9,,1339,,2.134610652923584,
,0.001,1349,,,
9,,1349,,2.2552504539489746,
,0.001,1359,,,
9,,1359,,2.060269832611084,
,0.001,1369,,,
9,,1369,,2.3863391876220703,
,0.001,1379,,,
9,,1379,,2.216804265975952,
,0.001,1389,,,
9,,1389,,2.2324743270874023,
,0.001,1399,,,
9,,1399,,2.0959949493408203,
,0.001,1409,,,
9,,1409,,2.321028709411621,
,0.001,1419,,,
9,,1419,,2.0739755630493164,
,0.001,1429,,,
9,,1429,,2.2343130111694336,
,0.001,1439,,,
9,,1439,,2.1654529571533203,
,0.001,1449,,,
9,,1449,,0.9576427936553955,
9,,1449,,,2.3060507774353027
9,,1449,2.1435048580169678,,
,0.001,1459,,,
10,,1459,,2.1357688903808594,
,0.001,1469,,,
10,,1469,,2.135219097137451,
,0.001,1479,,,
10,,1479,,1.942779779434204,
,0.001,1489,,,
10,,1489,,2.041156768798828,
,0.001,1499,,,
10,,1499,,2.1217875480651855,
,0.001,1509,,,
10,,1509,,1.9352174997329712,
,0.001,1519,,,
10,,1519,,1.9005303382873535,
,0.001,1529,,,
10,,1529,,2.0554375648498535,
,0.001,1539,,,
10,,1539,,2.206437110900879,
,0.001,1549,,,
10,,1549,,2.098726749420166,
,0.001,1559,,,
10,,1559,,2.094745635986328,
,0.001,1569,,,
10,,1569,,2.177631378173828,
,0.001,1579,,,
10,,1579,,2.1079342365264893,
,0.001,1589,,,
10,,1589,,2.1069984436035156,
10,,1594,,,2.174661874771118
10,,1594,2.0367629528045654,,
,0.001,1599,,,
11,,1599,,1.8720917701721191,
,0.001,1609,,,
11,,1609,,2.021570920944214,
,0.001,1619,,,
11,,1619,,1.907362699508667,
,0.001,1629,,,
11,,1629,,1.9017741680145264,
,0.001,1639,,,
11,,1639,,2.0479860305786133,
,0.001,1649,,,
11,,1649,,2.062778949737549,
,0.001,1659,,,
11,,1659,,1.8254973888397217,
,0.001,1669,,,
11,,1669,,1.9571776390075684,
,0.001,1679,,,
11,,1679,,2.015190839767456,
,0.001,1689,,,
11,,1689,,1.9602763652801514,
,0.001,1699,,,
11,,1699,,1.9632623195648193,
,0.001,1709,,,
11,,1709,,1.972154140472412,
,0.001,1719,,,
11,,1719,,1.8871915340423584,
,0.001,1729,,,
11,,1729,,1.690037727355957,
,0.001,1739,,,
11,,1739,,1.1046106815338135,
11,,1739,,,2.0763838291168213
11,,1739,1.962813138961792,,
,0.001,1749,,,
12,,1749,,1.9656994342803955,
,0.001,1759,,,
12,,1759,,1.9204611778259277,
,0.001,1769,,,
12,,1769,,1.82466459274292,
,0.001,1779,,,
12,,1779,,1.9782195091247559,
,0.001,1789,,,
12,,1789,,2.0049514770507812,
,0.001,1799,,,
12,,1799,,1.9377323389053345,
,0.001,1809,,,
12,,1809,,2.0481133460998535,
,0.001,1819,,,
12,,1819,,1.8624743223190308,
,0.001,1829,,,
12,,1829,,1.8103363513946533,
,0.001,1839,,,
12,,1839,,1.7985260486602783,
,0.001,1849,,,
12,,1849,,1.751462697982788,
,0.001,1859,,,
12,,1859,,1.9502437114715576,
,0.001,1869,,,
12,,1869,,1.8938051462173462,
,0.001,1879,,,
12,,1879,,1.9918203353881836,
12,,1884,,,2.0457088947296143
12,,1884,1.887873888015747,,
,0.001,1889,,,
13,,1889,,2.0005383491516113,
,0.001,1899,,,
13,,1899,,1.7063543796539307,
,0.001,1909,,,
13,,1909,,1.7805893421173096,
,0.001,1919,,,
13,,1919,,1.771698236465454,
,0.001,1929,,,
13,,1929,,1.89988112449646,
,0.001,1939,,,
13,,1939,,1.6836225986480713,
,0.001,1949,,,
13,,1949,,1.8347063064575195,
,0.001,1959,,,
13,,1959,,1.6542623043060303,
,0.001,1969,,,
13,,1969,,1.6037999391555786,
,0.001,1979,,,
13,,1979,,1.705374002456665,
,0.001,1989,,,
13,,1989,,1.8058876991271973,
,0.001,1999,,,
13,,1999,,1.8704172372817993,
,0.001,2009,,,
13,,2009,,1.841524600982666,
,0.001,2019,,,
13,,2019,,1.9880274534225464,
,0.001,2029,,,
13,,2029,,0.7146911025047302,
13,,2029,,,1.9126912355422974
13,,2029,1.7968544960021973,,
,0.001,2039,,,
14,,2039,,1.8767896890640259,
,0.001,2049,,,
14,,2049,,1.7029082775115967,
,0.001,2059,,,
14,,2059,,1.841468334197998,
,0.001,2069,,,
14,,2069,,1.5940916538238525,
,0.001,2079,,,
14,,2079,,1.519766926765442,
,0.001,2089,,,
14,,2089,,1.685441017150879,
,0.001,2099,,,
14,,2099,,1.8625034093856812,
,0.001,2109,,,
14,,2109,,1.694695234298706,
,0.001,2119,,,
14,,2119,,1.7619998455047607,
,0.001,2129,,,
14,,2129,,1.7688452005386353,
,0.001,2139,,,
14,,2139,,1.7564045190811157,
,0.001,2149,,,
14,,2149,,1.7310471534729004,
,0.001,2159,,,
14,,2159,,1.9125083684921265,
,0.001,2169,,,
14,,2169,,1.7085530757904053,
14,,2174,,,1.8977762460708618
14,,2174,1.7388925552368164,,
,0.001,2179,,,
15,,2179,,1.7782714366912842,
,0.001,2189,,,
15,,2189,,1.5270180702209473,
,0.001,2199,,,
15,,2199,,1.73130464553833,
,0.001,2209,,,
15,,2209,,1.561898112297058,
,0.001,2219,,,
15,,2219,,1.6202526092529297,
,0.001,2229,,,
15,,2229,,1.7131253480911255,
,0.001,2239,,,
15,,2239,,1.6339225769042969,
,0.001,2249,,,
15,,2249,,1.7719643115997314,
,0.001,2259,,,
15,,2259,,1.6912579536437988,
,0.001,2269,,,
15,,2269,,1.651874303817749,
,0.001,2279,,,
15,,2279,,1.667710542678833,
,0.001,2289,,,
15,,2289,,1.676140308380127,
,0.001,2299,,,
15,,2299,,1.6299617290496826,
,0.001,2309,,,
15,,2309,,1.736269235610962,
,0.001,2319,,,
15,,2319,,0.6362428665161133,
15,,2319,,,1.9089733362197876
15,,2319,1.663364052772522,,
,0.001,2329,,,
16,,2329,,1.5212783813476562,
,0.001,2339,,,
16,,2339,,1.704838514328003,
,0.001,2349,,,
16,,2349,,1.451263427734375,
,0.001,2359,,,
16,,2359,,1.5833306312561035,
,0.001,2369,,,
16,,2369,,1.6494474411010742,
,0.001,2379,,,
16,,2379,,1.6077020168304443,
,0.001,2389,,,
16,,2389,,1.4739936590194702,
,0.001,2399,,,
16,,2399,,1.5239810943603516,
,0.001,2409,,,
16,,2409,,1.5857046842575073,
,0.001,2419,,,
16,,2419,,1.3899717330932617,
,0.001,2429,,,
16,,2429,,1.6765947341918945,
,0.001,2439,,,
16,,2439,,1.5904825925827026,
,0.001,2449,,,
16,,2449,,1.6109765768051147,
,0.001,2459,,,
16,,2459,,1.5240139961242676,
16,,2464,,,1.8212300539016724
16,,2464,1.6089718341827393,,
,0.001,2469,,,
17,,2469,,1.548370599746704,
,0.001,2479,,,
17,,2479,,1.4037219285964966,
,0.001,2489,,,
17,,2489,,1.4874905347824097,
,0.001,2499,,,
17,,2499,,1.6389813423156738,
,0.001,2509,,,
17,,2509,,1.7686506509780884,
,0.001,2519,,,
17,,2519,,1.4978957176208496,
,0.001,2529,,,
17,,2529,,1.643090009689331,
,0.001,2539,,,
17,,2539,,2.5186569690704346,
,0.001,2549,,,
17,,2549,,2.0140533447265625,
,0.001,2559,,,
17,,2559,,1.7826584577560425,
,0.001,2569,,,
17,,2569,,1.7900511026382446,
,0.001,2579,,,
17,,2579,,1.707736849784851,
,0.001,2589,,,
17,,2589,,1.6435825824737549,
,0.001,2599,,,
17,,2599,,1.568568468093872,
,0.001,2609,,,
17,,2609,,0.8253045082092285,
17,,2609,,,1.962470531463623
17,,2609,1.715046763420105,,
,0.001,2619,,,
18,,2619,,1.5014045238494873,
,0.001,2629,,,
18,,2629,,1.7598168849945068,
,0.001,2639,,,
18,,2639,,1.536268949508667,
,0.001,2649,,,
18,,2649,,1.4587793350219727,
,0.001,2659,,,
18,,2659,,1.558288335800171,
,0.001,2669,,,
18,,2669,,1.7167023420333862,
,0.001,2679,,,
18,,2679,,1.3957011699676514,
,0.001,2689,,,
18,,2689,,1.567124843597412,
,0.001,2699,,,
18,,2699,,1.3587969541549683,
,0.001,2709,,,
18,,2709,,1.5631645917892456,
,0.001,2719,,,
18,,2719,,1.638322353363037,
,0.001,2729,,,
18,,2729,,1.4930322170257568,
,0.001,2739,,,
18,,2739,,1.5970163345336914,
,0.001,2749,,,
18,,2749,,1.8547767400741577,
18,,2754,,,1.8196020126342773
18,,2754,1.5459893941879272,,
,0.001,2759,,,
19,,2759,,1.390901803970337,
,0.001,2769,,,
19,,2769,,1.5362341403961182,
,0.001,2779,,,
19,,2779,,1.3443310260772705,
,0.001,2789,,,
19,,2789,,1.4728323221206665,
,0.001,2799,,,
19,,2799,,1.485461950302124,
,0.001,2809,,,
19,,2809,,1.1915582418441772,
,0.001,2819,,,
19,,2819,,1.436164379119873,
,0.001,2829,,,
19,,2829,,1.5723077058792114,
,0.001,2839,,,
19,,2839,,1.4258811473846436,
,0.001,2849,,,
19,,2849,,1.5160479545593262,
,0.001,2859,,,
19,,2859,,1.3960176706314087,
,0.001,2869,,,
19,,2869,,1.384373426437378,
,0.001,2879,,,
19,,2879,,1.5886759757995605,
,0.001,2889,,,
19,,2889,,1.3206744194030762,
,0.001,2899,,,
19,,2899,,0.644777774810791,
19,,2899,,,1.8272595405578613
19,,2899,1.460650086402893,,
,0.001,2909,,,
20,,2909,,1.4453723430633545,
,0.001,2919,,,
20,,2919,,1.4514079093933105,
,0.001,2929,,,
20,,2929,,1.302180528640747,
,0.001,2939,,,
20,,2939,,1.3259819746017456,
,0.001,2949,,,
20,,2949,,1.645577073097229,
,0.001,2959,,,
20,,2959,,1.4089692831039429,
,0.001,2969,,,
20,,2969,,1.5778254270553589,
,0.001,2979,,,
20,,2979,,1.270520567893982,
,0.001,2989,,,
20,,2989,,1.4343132972717285,
,0.001,2999,,,
20,,2999,,1.336878776550293,
,0.001,3009,,,
20,,3009,,1.4938924312591553,
,0.001,3019,,,
20,,3019,,1.4254720211029053,
,0.001,3029,,,
20,,3029,,1.3917118310928345,
,0.001,3039,,,
20,,3039,,1.526123046875,
20,,3044,,,1.7712857723236084
20,,3044,1.427331566810608,,
,0.001,3049,,,
21,,3049,,1.4294250011444092,
,0.001,3059,,,
21,,3059,,1.3154845237731934,
,0.001,3069,,,
21,,3069,,1.4369287490844727,
,0.001,3079,,,
21,,3079,,1.3238487243652344,
,0.001,3089,,,
21,,3089,,1.557634949684143,
,0.001,3099,,,
21,,3099,,1.4309073686599731,
,0.001,3109,,,
21,,3109,,1.344658613204956,
,0.001,3119,,,
21,,3119,,1.3386290073394775,
,0.001,3129,,,
21,,3129,,1.406622290611267,
,0.001,3139,,,
21,,3139,,1.3225390911102295,
,0.001,3149,,,
21,,3149,,1.469600796699524,
,0.001,3159,,,
21,,3159,,1.3672118186950684,
,0.001,3169,,,
21,,3169,,1.5252559185028076,
,0.001,3179,,,
21,,3179,,1.4892098903656006,
,0.001,3189,,,
21,,3189,,0.6821560859680176,
21,,3189,,,1.7832067012786865
21,,3189,1.3843793869018555,,
,0.001,3199,,,
22,,3199,,1.2632675170898438,
,0.001,3209,,,
22,,3209,,1.5025168657302856,
,0.001,3219,,,
22,,3219,,1.5027427673339844,
,0.001,3229,,,
22,,3229,,1.3426458835601807,
,0.001,3239,,,
22,,3239,,1.221708059310913,
,0.001,3249,,,
22,,3249,,1.4027563333511353,
,0.001,3259,,,
22,,3259,,1.2374966144561768,
,0.001,3269,,,
22,,3269,,1.197928547859192,
,0.001,3279,,,
22,,3279,,1.3758026361465454,
,0.001,3289,,,
22,,3289,,1.3254141807556152,
,0.001,3299,,,
22,,3299,,1.3127703666687012,
,0.001,3309,,,
22,,3309,,1.5475735664367676,
,0.001,3319,,,
22,,3319,,1.3337109088897705,
,0.001,3329,,,
22,,3329,,1.4218027591705322,
22,,3334,,,1.7338138818740845
22,,3334,1.3471962213516235,,
,0.001,3339,,,
23,,3339,,1.266340970993042,
,0.001,3349,,,
23,,3349,,1.2326774597167969,
,0.001,3359,,,
23,,3359,,1.1927645206451416,
,0.001,3369,,,
23,,3369,,1.1879115104675293,
,0.001,3379,,,
23,,3379,,1.1280367374420166,
,0.001,3389,,,
23,,3389,,1.401618242263794,
,0.001,3399,,,
23,,3399,,1.2730318307876587,
,0.001,3409,,,
23,,3409,,1.2720414400100708,
,0.001,3419,,,
23,,3419,,1.315002202987671,
,0.001,3429,,,
23,,3429,,1.3468263149261475,
,0.001,3439,,,
23,,3439,,1.3803740739822388,
,0.001,3449,,,
23,,3449,,1.228135347366333,
,0.001,3459,,,
23,,3459,,1.368442177772522,
,0.001,3469,,,
23,,3469,,1.230843186378479,
,0.001,3479,,,
23,,3479,,0.6750340461730957,
23,,3479,,,1.723266839981079
23,,3479,1.301477074623108,,
,0.001,3489,,,
24,,3489,,1.2381737232208252,
,0.001,3499,,,
24,,3499,,1.1344853639602661,
,0.001,3509,,,
24,,3509,,1.381296157836914,
,0.001,3519,,,
24,,3519,,1.3017686605453491,
,0.001,3529,,,
24,,3529,,1.3162336349487305,
,0.001,3539,,,
24,,3539,,1.125502586364746,
,0.001,3549,,,
24,,3549,,1.269395351409912,
,0.001,3559,,,
24,,3559,,1.1200820207595825,
,0.001,3569,,,
24,,3569,,1.40847909450531,
,0.001,3579,,,
24,,3579,,1.256242275238037,
,0.001,3589,,,
24,,3589,,1.2365059852600098,
,0.001,3599,,,
24,,3599,,1.186481237411499,
,0.001,3609,,,
24,,3609,,1.2105954885482788,
,0.001,3619,,,
24,,3619,,1.1538814306259155,
24,,3624,,,1.7218931913375854
24,,3624,1.2546334266662598,,
,0.001,3629,,,
25,,3629,,1.175689935684204,
,0.001,3639,,,
25,,3639,,1.2876381874084473,
,0.001,3649,,,
25,,3649,,1.140352725982666,
,0.001,3659,,,
25,,3659,,1.2644615173339844,
,0.001,3669,,,
25,,3669,,1.0610398054122925,
,0.001,3679,,,
25,,3679,,1.1611366271972656,
,0.001,3689,,,
25,,3689,,1.3413746356964111,
,0.001,3699,,,
25,,3699,,1.2047533988952637,
,0.001,3709,,,
25,,3709,,1.1761317253112793,
,0.001,3719,,,
25,,3719,,1.2719664573669434,
,0.001,3729,,,
25,,3729,,1.1953372955322266,
,0.001,3739,,,
25,,3739,,1.2618730068206787,
,0.001,3749,,,
25,,3749,,1.1682040691375732,
,0.001,3759,,,
25,,3759,,1.1598920822143555,
,0.001,3769,,,
25,,3769,,0.6290116906166077,
25,,3769,,,1.6657472848892212
25,,3769,1.226622223854065,,
,0.001,3779,,,
26,,3779,,1.3497494459152222,
,0.001,3789,,,
26,,3789,,1.1940653324127197,
,0.001,3799,,,
26,,3799,,1.1147854328155518,
,0.001,3809,,,
26,,3809,,1.0862901210784912,
,0.001,3819,,,
26,,3819,,1.1071972846984863,
,0.001,3829,,,
26,,3829,,1.0544404983520508,
,0.001,3839,,,
26,,3839,,1.3283631801605225,
,0.001,3849,,,
26,,3849,,1.241273045539856,
,0.001,3859,,,
26,,3859,,1.0555400848388672,
,0.001,3869,,,
26,,3869,,1.035738468170166,
,0.001,3879,,,
26,,3879,,1.2065073251724243,
,0.001,3889,,,
26,,3889,,1.1798980236053467,
,0.001,3899,,,
26,,3899,,1.2654067277908325,
,0.001,3909,,,
26,,3909,,1.252943754196167,
26,,3914,,,1.7760876417160034
26,,3914,1.1837279796600342,,
,0.001,3919,,,
27,,3919,,1.199338436126709,
,0.001,3929,,,
27,,3929,,1.0155134201049805,
,0.001,3939,,,
27,,3939,,1.0105080604553223,
,0.001,3949,,,
27,,3949,,1.0368189811706543,
,0.001,3959,,,
27,,3959,,1.2855627536773682,
,0.001,3969,,,
27,,3969,,1.0687353610992432,
,0.001,3979,,,
27,,3979,,1.1278584003448486,
,0.001,3989,,,
27,,3989,,1.2974783182144165,
,0.001,3999,,,
27,,3999,,1.1706732511520386,
,0.001,4009,,,
27,,4009,,1.2660012245178223,
,0.001,4019,,,
27,,4019,,1.2487115859985352,
,0.001,4029,,,
27,,4029,,1.2311521768569946,
,0.001,4039,,,
27,,4039,,1.164660930633545,
,0.001,4049,,,
27,,4049,,1.168850064277649,
,0.001,4059,,,
27,,4059,,0.403614342212677,
27,,4059,,,1.6552704572677612
27,,4059,1.162036657333374,,
,0.001,4069,,,
28,,4069,,1.1339812278747559,
,0.001,4079,,,
28,,4079,,1.0787522792816162,
,0.001,4089,,,
28,,4089,,1.2284770011901855,
,0.001,4099,,,
28,,4099,,1.071988821029663,
,0.001,4109,,,
28,,4109,,1.111419916152954,
,0.001,4119,,,
28,,4119,,1.1345577239990234,
,0.001,4129,,,
28,,4129,,1.1052756309509277,
,0.001,4139,,,
28,,4139,,1.2006809711456299,
,0.001,4149,,,
28,,4149,,1.1883593797683716,
,0.001,4159,,,
28,,4159,,0.960072934627533,
,0.001,4169,,,
28,,4169,,1.1096713542938232,
,0.001,4179,,,
28,,4179,,1.1316335201263428,
,0.001,4189,,,
28,,4189,,1.1821379661560059,
,0.001,4199,,,
28,,4199,,1.1445863246917725,
28,,4204,,,1.6315796375274658
28,,4204,1.119881272315979,,
,0.001,4209,,,
29,,4209,,1.25773286819458,
,0.001,4219,,,
29,,4219,,1.0207436084747314,
,0.001,4229,,,
29,,4229,,1.0405645370483398,
,0.001,4239,,,
29,,4239,,1.128839135169983,
,0.001,4249,,,
29,,4249,,1.0734703540802002,
,0.001,4259,,,
29,,4259,,1.1091527938842773,
,0.001,4269,,,
29,,4269,,1.130662441253662,
,0.001,4279,,,
29,,4279,,1.0200464725494385,
,0.001,4289,,,
29,,4289,,1.0186662673950195,
,0.001,4299,,,
29,,4299,,1.2019054889678955,
,0.001,4309,,,
29,,4309,,1.048525333404541,
,0.001,4319,,,
29,,4319,,1.0913920402526855,
,0.001,4329,,,
29,,4329,,1.0937026739120483,
,0.001,4339,,,
29,,4339,,1.0641567707061768,
,0.001,4349,,,
29,,4349,,0.3391536474227905,
29,,4349,,,1.652476191520691
29,,4349,1.0958129167556763,,
,0.001,4359,,,
30,,4359,,0.9925990104675293,
,0.001,4369,,,
30,,4369,,1.0630455017089844,
,0.001,4379,,,
30,,4379,,0.9318472146987915,
,0.001,4389,,,
30,,4389,,0.9649088382720947,
,0.001,4399,,,
30,,4399,,0.9787262678146362,
,0.001,4409,,,
30,,4409,,0.8858017325401306,
,0.001,4419,,,
30,,4419,,0.9287588596343994,
,0.001,4429,,,
30,,4429,,1.0501073598861694,
,0.001,4439,,,
30,,4439,,1.0920805931091309,
,0.001,4449,,,
30,,4449,,1.0999864339828491,
,0.001,4459,,,
30,,4459,,1.1926217079162598,
,0.001,4469,,,
30,,4469,,1.0428550243377686,
,0.001,4479,,,
30,,4479,,1.0883018970489502,
,0.001,4489,,,
30,,4489,,1.0035810470581055,
30,,4494,,,1.5847418308258057
30,,4494,1.0563719272613525,,
,0.001,4499,,,
31,,4499,,0.9989813566207886,
,0.001,4509,,,
31,,4509,,1.0826685428619385,
,0.001,4519,,,
31,,4519,,1.0461329221725464,
,0.001,4529,,,
31,,4529,,1.047405481338501,
,0.001,4539,,,
31,,4539,,1.0211493968963623,
,0.001,4549,,,
31,,4549,,1.052262306213379,
,0.001,4559,,,
31,,4559,,0.9840987920761108,
,0.001,4569,,,
31,,4569,,1.0266120433807373,
,0.001,4579,,,
31,,4579,,1.093622088432312,
,0.001,4589,,,
31,,4589,,1.093072533607483,
,0.001,4599,,,
31,,4599,,1.0459694862365723,
,0.001,4609,,,
31,,4609,,1.103379726409912,
,0.001,4619,,,
31,,4619,,1.0308151245117188,
,0.001,4629,,,
31,,4629,,0.9970848560333252,
,0.001,4639,,,
31,,4639,,0.30466052889823914,
31,,4639,,,1.6275080442428589
31,,4639,1.0423250198364258,,
,0.001,4649,,,
32,,4649,,0.8098793625831604,
,0.001,4659,,,
32,,4659,,0.9106827974319458,
,0.001,4669,,,
32,,4669,,0.8978269100189209,
,0.001,4679,,,
32,,4679,,1.0018595457077026,
,0.001,4689,,,
32,,4689,,0.9696842432022095,
,0.001,4699,,,
32,,4699,,1.0055811405181885,
,0.001,4709,,,
32,,4709,,1.0375428199768066,
,0.001,4719,,,
32,,4719,,0.9084515571594238,
,0.001,4729,,,
