epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_loss
50,,3659,,1.393782138824463,
,0.001,3669,,,
50,,3669,,1.3444710969924927,
,0.001,3679,,,
50,,3679,,1.3540723323822021,
,0.001,3689,,,
50,,3689,,1.365037441253662,
,0.001,3699,,,
50,,3699,,1.204106330871582,
,0.001,3709,,,
50,,3709,,1.3608474731445312,
,0.001,3719,,,
50,,3719,,1.3001799583435059,
50,,3722,,,2.1488850116729736
50,,3722,1.2864620685577393,,
,0.001,3729,,,
51,,3729,,1.241410493850708,
,0.001,3739,,,
51,,3739,,1.13209068775177,
,0.001,3749,,,
51,,3749,,1.3819630146026611,
,0.001,3759,,,
51,,3759,,1.2089343070983887,
,0.001,3769,,,
51,,3769,,1.1964205503463745,
,0.001,3779,,,
51,,3779,,1.2339006662368774,
,0.001,3789,,,
51,,3789,,1.3298265933990479,
51,,3795,,,2.134584426879883
51,,3795,1.25965416431427,,
,0.001,3799,,,
52,,3799,,1.2941429615020752,
,0.001,3809,,,
52,,3809,,1.213590383529663,
,0.001,3819,,,
52,,3819,,1.3018896579742432,
,0.001,3829,,,
52,,3829,,1.259030818939209,
,0.001,3839,,,
52,,3839,,1.1872320175170898,
,0.001,3849,,,
52,,3849,,1.1809487342834473,
,0.001,3859,,,
52,,3859,,1.1593446731567383,
52,,3868,,,2.1853017807006836
52,,3868,1.2452969551086426,,
,0.001,3869,,,
53,,3869,,1.3426339626312256,
,0.001,3879,,,
53,,3879,,1.1811058521270752,
,0.001,3889,,,
53,,3889,,1.184008240699768,
,0.001,3899,,,
53,,3899,,1.2304730415344238,
,0.001,3909,,,
53,,3909,,1.2094404697418213,
,0.001,3919,,,
53,,3919,,1.304419755935669,
,0.001,3929,,,
53,,3929,,1.2988719940185547,
,0.001,3939,,,
53,,3939,,1.2043439149856567,
53,,3941,,,2.083569049835205
53,,3941,1.2377372980117798,,
,0.001,3949,,,
54,,3949,,1.3166453838348389,
,0.001,3959,,,
54,,3959,,1.1798961162567139,
,0.001,3969,,,
54,,3969,,1.1905407905578613,
,0.001,3979,,,
54,,3979,,1.1761151552200317,
,0.001,3989,,,
54,,3989,,1.1932144165039062,
,0.001,3999,,,
54,,3999,,1.1687922477722168,
,0.001,4009,,,
54,,4009,,1.1333658695220947,
54,,4014,,,2.1045193672180176
54,,4014,1.201431155204773,,
,0.001,4019,,,
55,,4019,,1.2794849872589111,
,0.001,4029,,,
55,,4029,,1.0937139987945557,
,0.001,4039,,,
55,,4039,,1.1593679189682007,
,0.001,4049,,,
55,,4049,,1.2141908407211304,
,0.001,4059,,,
55,,4059,,1.1402056217193604,
,0.001,4069,,,
55,,4069,,1.2258496284484863,
,0.001,4079,,,
55,,4079,,1.1308262348175049,
55,,4087,,,2.1402790546417236
55,,4087,1.2038193941116333,,
,0.001,4089,,,
56,,4089,,1.115239143371582,
,0.001,4099,,,
56,,4099,,1.108654260635376,
,0.001,4109,,,
56,,4109,,1.1408697366714478,
,0.001,4119,,,
56,,4119,,1.1659719944000244,
,0.001,4129,,,
56,,4129,,1.1792356967926025,
,0.001,4139,,,
56,,4139,,1.129523754119873,
,0.001,4149,,,
56,,4149,,1.223705530166626,
,0.001,4159,,,
56,,4159,,1.2417588233947754,
56,,4160,,,2.1220011711120605
56,,4160,1.1856533288955688,,
,0.001,4169,,,
57,,4169,,1.181725263595581,
,0.001,4179,,,
57,,4179,,1.1147123575210571,
,0.001,4189,,,
57,,4189,,1.2555217742919922,
,0.001,4199,,,
57,,4199,,1.1404436826705933,
,0.001,4209,,,
57,,4209,,1.1734356880187988,
,0.001,4219,,,
57,,4219,,1.3170816898345947,
,0.001,4229,,,
57,,4229,,1.1608355045318604,
57,,4233,,,2.1380324363708496
57,,4233,1.1777621507644653,,
,0.001,4239,,,
58,,4239,,1.1740537881851196,
,0.001,4249,,,
58,,4249,,1.1889495849609375,
,0.001,4259,,,
58,,4259,,1.1519584655761719,
,0.001,4269,,,
58,,4269,,1.2153944969177246,
,0.001,4279,,,
58,,4279,,1.1952537298202515,
,0.001,4289,,,
58,,4289,,1.277228832244873,
,0.001,4299,,,
58,,4299,,1.1799960136413574,
58,,4306,,,2.138314962387085
58,,4306,1.1733591556549072,,
,0.001,4309,,,
59,,4309,,1.1691608428955078,
,0.001,4319,,,
59,,4319,,1.1252678632736206,
,0.001,4329,,,
59,,4329,,1.0938735008239746,
,0.001,4339,,,
59,,4339,,1.0961318016052246,
,0.001,4349,,,
59,,4349,,1.1309845447540283,
,0.001,4359,,,
59,,4359,,1.1328922510147095,
,0.001,4369,,,
59,,4369,,1.1682298183441162,
,0.001,4379,,,
59,,4379,,0.25792980194091797,
59,,4379,,,2.070927381515503
59,,4379,1.14800226688385,,
,0.001,4389,,,
60,,4389,,1.2563432455062866,
